,標普500,標普500期貨,紐約原油近月,布倫特原油近月,熱燃油近月,天然氣近月,黃金近月,白金近月,白銀近月,高級銅近月,鈀金近月,玉米近月,小麥近月,稻近月,黃豆近月,瘦肉豬近月,飼養牛近月,活牛近月,可可豆近月,咖啡近月,棉花近月,11號糖近月,隨機長度木材近月,聯邦資金有效利率,美元指數,1年期國債殖利率,10年期國債殖利率,30年期國債殖利率,10/1年期國債殖利率差,30/1年期國債殖利率差,CPI,PPI,非農業就業人數,失業率,GDP,時間序列
2011-07-27,1304.8900146484375,1299.0,97.4000015258789,117.43000030517578,3.0826001167297363,4.369999885559082,1615.0,1806.9000244140625,40.553001403808594,4.440499782562256,832.2000122070312,691.5,704.75,1679.5,1375.75,101.92500305175781,135.375,111.07499694824219,3036.0,241.1999969482422,103.8499984741211,31.1299991607666,254.0,0.07,74.08999633789062,0.12290322580645162,2.4129032258064513,3.75,2.2899999999999996,3.6270967741935483,225.99132258064515,203.42580645161289,132102.5483870968,9.0,15702.672695652174,4225
2011-07-28,1300.6700439453125,1296.75,97.44000244140625,117.36000061035156,3.1052000522613525,4.24399995803833,1613.4000244140625,1792.4000244140625,39.77899932861328,4.4644999504089355,827.0999755859375,682.25,693.25,1639.0,1367.75,102.4749984741211,135.8000030517578,111.625,2974.0,238.64999389648438,102.80999755859375,29.920000076293945,253.0,0.08,74.22000122070312,0.1203225806451613,2.390322580645161,3.73,2.27,3.609677419354839,226.01425806451613,203.38064516129032,132106.83870967742,9.0,15704.787760869565,4226
2011-07-29,1292.280029296875,1288.5,95.69999694824219,116.73999786376953,3.0961999893188477,4.144999980926514,1628.300048828125,1785.300048828125,40.09199905395508,4.473999977111816,826.7000122070312,665.5,672.5,1611.5,1354.25,102.7750015258789,137.0500030517578,112.625,2974.0,239.5500030517578,102.08000183105469,29.809999465942383,248.5,0.11,73.9000015258789,0.11774193548387096,2.367741935483871,3.71,2.25,3.592258064516129,226.03719354838708,203.33548387096772,132111.12903225806,9.0,15706.902826086956,4227
2011-08-01,1286.93994140625,1279.75,94.88999938964844,116.80999755859375,3.097399950027466,4.188000202178955,1619.0,1794.5999755859375,39.29800033569336,4.4039998054504395,828.5,681.25,676.5,1624.5,1358.75,103.0999984741211,136.8249969482422,113.30000305175781,2955.0,241.35000610351562,105.58999633789062,28.969999313354492,238.5,0.17,74.26000213623047,0.11,2.3,3.65,2.19,3.54,226.106,203.2,132124.0,9.0,15713.248021739131,4230
2011-08-02,1254.050048828125,1247.25,93.79000091552734,116.45999908447266,3.091599941253662,4.15500020980835,1641.9000244140625,1793.5,40.08100128173828,4.388999938964844,825.9000244140625,711.25,718.0,1637.0,1373.0,103.80000305175781,135.0,112.55000305175781,2933.0,243.1999969482422,107.16999816894531,28.15999984741211,228.5,0.16,74.51000213623047,0.10967741935483871,2.2896774193548386,3.6348387096774193,2.1799999999999997,3.5251612903225804,226.1218387096774,203.21612903225807,132131.12903225806,9.0,15715.363086956522,4231
2011-08-03,1260.3399658203125,1254.5,91.93000030517578,113.2300033569336,3.018899917602539,4.090000152587891,1663.4000244140625,1785.0,41.74700164794922,4.320000171661377,794.0999755859375,706.0,710.5,1634.5,1364.0,104.6500015258789,134.35000610351562,113.125,2916.0,241.89999389648438,104.41999816894531,27.690000534057617,222.60000610351562,0.12,74.04000091552734,0.10935483870967742,2.2793548387096774,3.6196774193548387,2.17,3.5103225806451612,226.13767741935484,203.23225806451612,132138.25806451612,9.0,15717.478152173913,4232
2011-08-04,1200.0699462890625,1198.75,86.62999725341797,107.25,2.893899917602539,3.940999984741211,1656.199951171875,1729.4000244140625,39.417999267578125,4.230999946594238,751.9500122070312,693.75,681.75,1625.0,1339.25,105.55000305175781,133.14999389648438,112.6500015258789,2905.0,235.85000610351562,105.01000213623047,27.790000915527344,224.5,0.09,75.12000274658203,0.10903225806451614,2.269032258064516,3.604516129032258,2.16,3.495483870967742,226.15351612903225,203.2483870967742,132145.38709677418,9.0,15719.593217391304,4233
2011-08-05,1199.3800048828125,1197.75,86.87999725341797,109.37000274658203,2.941699981689453,3.940999984741211,1648.800048828125,1719.0999755859375,38.196998596191406,4.11299991607666,740.75,693.0,679.0,1629.5,1331.5,104.92500305175781,133.6999969482422,114.125,2936.0,238.0,101.4800033569336,27.540000915527344,223.89999389648438,0.08,74.5999984741211,0.10870967741935483,2.2587096774193545,3.5893548387096774,2.1499999999999995,3.4806451612903224,226.16935483870967,203.26451612903224,132152.51612903227,9.0,15721.708282608695,4234
2011-08-08,1119.4599609375,1111.25,81.30999755859375,103.73999786376953,2.8017001152038574,3.934999942779541,1710.199951171875,1723.5999755859375,39.374000549316406,3.9574999809265137,727.5,675.25,656.5,1627.0,1309.25,104.92500305175781,132.5749969482422,114.0999984741211,2909.0,234.1999969482422,99.01000213623047,26.979999542236328,222.0,0.11,74.79000091552734,0.10774193548387097,2.227741935483871,3.5438709677419356,2.1199999999999997,3.4361290322580644,226.21687096774193,203.31290322580645,132173.90322580645,9.0,15728.05347826087,4237
2011-08-09,1172.530029296875,1171.75,79.30000305175781,102.56999969482422,2.7648000717163086,3.99399995803833,1740.0,1756.4000244140625,37.87699890136719,3.9670000076293945,733.5499877929688,678.25,671.75,1677.0,1298.75,105.4000015258789,133.22500610351562,114.7249984741211,2906.0,234.75,97.26000213623047,27.489999771118164,223.6999969482422,0.1,74.61000061035156,0.10741935483870968,2.2174193548387096,3.528709677419355,2.11,3.4212903225806452,226.23270967741936,203.3290322580645,132181.03225806452,9.0,15730.168543478261,4238
2011-08-10,1120.760009765625,1123.5,82.88999938964844,106.68000030517578,2.865299940109253,4.002999782562256,1781.300048828125,1771.699951171875,39.32500076293945,3.885499954223633,726.2999877929688,678.0,685.0,1694.5,1300.75,106.2750015258789,133.3000030517578,114.30000305175781,2847.0,234.85000610351562,99.16000366210938,27.6200008392334,221.5,0.1,74.63999938964844,0.10709677419354839,2.2070967741935483,3.5135483870967743,2.1,3.406451612903226,226.24854838709678,203.34516129032258,132188.16129032258,9.0,15732.283608695652,4239
2011-08-11,1172.6400146484375,1168.5,85.72000122070312,108.0199966430664,2.899199962615967,4.107999801635742,1748.800048828125,1792.4000244140625,38.65599822998047,4.004499912261963,733.2999877929688,702.5,701.25,1686.5,1333.75,107.19999694824219,134.60000610351562,116.44999694824219,2856.0,240.85000610351562,97.79000091552734,28.079999923706055,228.0,0.09,74.68000030517578,0.1067741935483871,2.196774193548387,3.4983870967741937,2.09,3.3916129032258064,226.2643870967742,203.36129032258063,132195.29032258064,9.0,15734.398673913043,4240
2011-08-12,1178.81005859375,1176.75,85.37999725341797,108.02999877929688,2.903700113296509,4.059999942779541,1740.199951171875,1796.699951171875,39.10100173950195,4.009500026702881,747.7000122070312,701.75,702.5,1681.0,1337.0,107.44999694824219,135.85000610351562,117.9000015258789,2879.0,240.35000610351562,100.72000122070312,27.84000015258789,224.0,0.1,74.61000061035156,0.10645161290322581,2.186451612903226,3.483225806451613,2.08,3.3767741935483873,226.28022580645163,203.3774193548387,132202.4193548387,9.0,15736.513739130434,4241
2011-08-15,1204.489990234375,1198.5,87.87999725341797,109.91000366210938,2.9440999031066895,4.02400016784668,1755.5,1797.199951171875,39.29800033569336,4.031499862670898,745.8499755859375,707.25,712.5,1705.0,1343.5,89.9749984741211,135.64999389648438,117.9000015258789,2902.0,245.6999969482422,105.02999877929688,27.479999542236328,230.3000030517578,0.1,73.83999633789062,0.10548387096774194,2.1554838709677417,3.437741935483871,2.05,3.3322580645161293,226.32774193548389,203.42580645161289,132223.8064516129,9.0,15742.85893478261,4244
2011-08-17,1193.8900146484375,1190.0,87.58000183105469,110.5999984741211,2.9616000652313232,3.933000087738037,1791.199951171875,1840.800048828125,40.349998474121094,4.0289998054504395,775.6500244140625,711.5,727.5,1717.5,1356.75,87.4000015258789,134.5,115.8499984741211,3017.0,263.20001220703125,108.43000030517578,29.489999771118164,227.5,0.09,73.66999816894531,0.10483870967741936,2.1348387096774193,3.4074193548387095,2.03,3.30258064516129,226.3594193548387,203.458064516129,132238.06451612903,9.0,15747.089065217391,4246
2011-08-18,1140.6500244140625,1143.5,82.37999725341797,106.98999786376953,2.874799966812134,3.8919999599456787,1818.9000244140625,1847.699951171875,40.6870002746582,3.9644999504089355,756.75,699.0,707.75,1688.5,1352.0,86.82499694824219,132.77499389648438,114.0999984741211,2985.0,264.79998779296875,107.55000305175781,29.1200008392334,217.5,0.09,74.23999786376953,0.10451612903225807,2.124516129032258,3.3922580645161293,2.02,3.2877419354838713,226.37525806451612,203.4741935483871,132245.1935483871,9.0,15749.204130434782,4247
2011-08-19,1123.530029296875,1124.0,82.26000213623047,108.62000274658203,2.9045000076293945,3.940000057220459,1848.9000244140625,1874.9000244140625,42.428001403808594,3.9825000762939453,748.5499877929688,711.0,730.75,1674.5,1359.75,88.375,133.3000030517578,114.30000305175781,2998.0,266.1499938964844,106.76000213623047,30.959999084472656,216.5,0.09,73.98999786376953,0.10419354838709678,2.114193548387097,3.3770967741935483,2.0100000000000002,3.2729032258064517,226.39109677419356,203.49032258064514,132252.32258064515,9.0,15751.319195652173,4248
2011-08-22,1123.8199462890625,1123.25,84.12000274658203,108.36000061035156,2.9107000827789307,3.8889999389648438,1888.699951171875,1905.699951171875,43.32099914550781,3.9560000896453857,764.8499755859375,720.5,735.5,1697.0,1376.5,89.0,133.47500610351562,114.6500015258789,3043.0,264.70001220703125,106.61000061035156,30.790000915527344,218.89999389648438,0.09,74.06999969482422,0.1032258064516129,2.0832258064516127,3.3316129032258064,1.9799999999999998,3.2283870967741937,226.43861290322582,203.53870967741935,132273.70967741936,9.0,15757.664391304348,4251
2011-08-23,1162.3499755859375,1158.5,85.44000244140625,109.30999755859375,2.942500114440918,3.993000030517578,1858.300048828125,1880.0999755859375,42.28099822998047,3.994499921798706,764.1500244140625,730.25,757.25,1696.5,1389.5,88.2249984741211,133.72500610351562,114.0999984741211,3137.0,268.8500061035156,105.13999938964844,30.81999969482422,218.0,0.08,73.87000274658203,0.10290322580645161,2.0729032258064515,3.3164516129032258,1.9699999999999998,3.213548387096774,226.45445161290323,203.5548387096774,132280.83870967742,9.0,15759.77945652174,4252
2011-08-24,1177.5999755859375,1172.0,85.16000366210938,110.1500015258789,2.960700035095215,3.921999931335449,1754.0999755859375,1826.300048828125,39.15700149536133,3.996999979019165,742.9000244140625,731.75,749.25,1685.5,1386.5,87.05000305175781,133.5,113.25,3080.0,272.5,104.62000274658203,30.18000030517578,227.0,0.08,74.01000213623047,0.10258064516129033,2.0625806451612902,3.301290322580645,1.96,3.198709677419355,226.47029032258064,203.57096774193548,132287.96774193548,9.0,15761.89452173913,4253
2011-08-26,1176.800048828125,1176.0,85.37000274658203,111.36000061035156,3.0100998878479004,3.930999994277954,1794.0999755859375,1826.9000244140625,40.946998596191406,4.098999977111816,756.0999755859375,752.5,762.25,1699.0,1414.75,87.0999984741211,132.60000610351562,114.30000305175781,3059.0,278.8999938964844,103.91999816894531,30.219999313354492,232.5,0.09,73.80999755859375,0.10193548387096775,2.041935483870968,3.270967741935484,1.94,3.169032258064516,226.5019677419355,203.6032258064516,132302.2258064516,9.0,15766.124652173914,4255
2011-08-29,1210.0799560546875,1208.0,87.2699966430664,111.87999725341797,3.010200023651123,3.8570001125335693,1788.4000244140625,1825.0,40.54100036621094,4.089000225067139,753.7000122070312,756.25,757.25,1723.0,1438.0,86.4000015258789,132.3249969482422,113.5,3120.0,284.95001220703125,104.7699966430664,29.889999389648438,232.10000610351562,0.09,73.72000122070312,0.10096774193548387,2.0109677419354837,3.225483870967742,1.9099999999999997,3.124516129032258,226.54948387096775,203.65161290322578,132323.61290322582,9.0,15772.469847826087,4258
2011-08-30,1212.9200439453125,1204.75,88.9000015258789,114.0199966430664,3.069200038909912,3.9089999198913574,1826.699951171875,1853.0999755859375,41.39799880981445,4.123000144958496,777.0499877929688,763.5,750.25,1740.0,1448.75,85.69999694824219,132.625,114.25,3087.0,287.45001220703125,104.91000366210938,29.6200008392334,232.60000610351562,0.08,73.94000244140625,0.10064516129032258,2.0006451612903224,3.2103225806451614,1.9,3.109677419354839,226.56532258064516,203.66774193548386,132330.74193548388,9.0,15774.584913043478,4259
2011-09-01,1204.4200439453125,1201.25,88.93000030517578,114.29000091552734,3.051800012588501,4.050000190734863,1826.0,1852.9000244140625,41.481998443603516,4.142499923706055,788.5499877929688,728.75,715.5,1768.5,1424.75,85.17500305175781,132.75,113.5999984741211,3060.0,290.70001220703125,106.08000183105469,29.59000015258789,245.0,0.08,74.4800033569336,0.1,1.98,3.18,1.88,3.08,226.597,203.7,132345.0,9.0,15778.81504347826,4261
